method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
ERM,22,g3,200,11618,0.68,0.59984,0.66366,0.51122,0.15244
ERM,33,g0,305,11618,0.6918,0.68936,0.66581,0.377,0.2888
ERM,33,g1,295,11618,0.77288,0.76335,0.55812,0.42032,0.1378
ERM,33,g2,125,11618,0.728,0.59556,0.59226,0.1051,0.48716
ERM,33,g3,200,11618,0.7,0.63188,0.63142,0.51122,0.1202
ERM,44,g0,305,11618,0.67869,0.6761,0.62628,0.377,0.24928
ERM,44,g1,295,11618,0.77627,0.77009,0.51469,0.42032,0.09437
ERM,44,g2,125,11618,0.712,0.54528,0.57557,0.1051,0.47047
ERM,44,g3,200,11618,0.72,0.64027,0.61433,0.51122,0.10311
ERM,55,g0,305,11618,0.70492,0.70256,0.59315,0.377,0.21615
ERM,55,g1,295,11618,0.8,0.79458,0.50692,0.42032,0.0866
ERM,55,g2,125,11618,0.664,0.51245,0.61421,0.1051,0.50911
ERM,55,g3,200,11618,0.71,0.643,0.64586,0.51122,0.13465
PerGroupOnly,42,g0,305,38946,0.76066,0.75694,0.5542,0.377,0.1772
PerGroupOnly,42,g1,295,38946,0.78644,0.74129,0.56571,0.42032,0.14539
PerGroupOnly,42,g2,125,38946,0.912,0.47695,0.38858,0.1051,0.28348
PerGroupOnly,42,g3,200,38946,0.715,0.47362,0.61412,0.51122,0.10291
PerGroupOnly,1337,g0,305,38946,0.77049,0.76616,0.49075,0.377,0.11374
PerGroupOnly,1337,g1,295,38946,0.78983,0.75619,0.53201,0.42032,0.11169
PerGroupOnly,1337,g2,125,38946,0.92,0.47917,0.37527,0.1051,0.27017
PerGroupOnly,1337,g3,200,38946,0.755,0.52948,0.5392,0.51122,0.02798
PerGroupOnly,7,g0,305,38946,0.78361,0.77925,0.49725,0.377,0.12025
PerGroupOnly,7,g1,295,38946,0.79322,0.76096,0.54943,0.42032,0.12911
PerGroupOnly,7,g2,125,38946,0.92,0.47917,0.37177,0.1051,0.26667
PerGroupOnly,7,g3,200,38946,0.705,0.4744,0.58244,0.51122,0.07122
PerGroupOnly,2024,g0,305,38946,0.77377,0.7677,0.48292,0.377,0.10592
PerGroupOnly,2024,g1,295,38946,0.81695,0.79099,0.49757,0.42032,0.07725
PerGroupOnly,2024,g2,125,38946,0.92,0.47917,0.35531,0.1051,0.25021
PerGroupOnly,2024,g3,200,38946,0.72,0.49852,0.56735,0.51122,0.05613
PerGroupOnly,31337,g0,305,38946,0.75738,0.75074,0.50604,0.377,0.12904
PerGroupOnly,31337,g1,295,38946,0.78983,0.74852,0.50597,0.42032,0.08565
PerGroupOnly,31337,g2,125,38946,0.92,0.47917,0.3455,0.1051,0.2404
PerGroupOnly,31337,g3,200,38946,0.745,0.42692,0.56121,0.51122,0.04999
PerGroupOnly,11,g0,305,38946,0.78033,0.77256,0.50268,0.377,0.12567
PerGroupOnly,11,g1,295,38946,0.8,0.76092,0.55191,0.42032,0.13159
PerGroupOnly,11,g2,125,38946,0.92,0.47917,0.35473,0.1051,0.24963
PerGroupOnly,11,g3,200,38946,0.74,0.44017,0.56617,0.51122,0.05495
PerGroupOnly,22,g0,305,38946,0.77049,0.76119,0.5979,0.377,0.2209
PerGroupOnly,22,g1,295,38946,0.77966,0.74519,0.5765,0.42032,0.15618
PerGroupOnly,22,g2,125,38946,0.92,0.47917,0.41241,0.1051,0.30731
PerGroupOnly,22,g3,200,38946,0.725,0.44779,0.64545,0.51122,0.13423
PerGroupOnly,33,g0,305,38946,0.78689,0.78081,0.49378,0.377,0.11678
PerGroupOnly,33,g1,295,38946,0.79661,0.76824,0.49731,0.42032,0.07699
PerGroupOnly,33,g2,125,38946,0.92,0.47917,0.32279,0.1051,0.21769
PerGroupOnly,33,g3,200,38946,0.76,0.52283,0.53868,0.51122,0.02746
PerGroupOnly,44,g0,305,38946,0.77377,0.76953,0.55036,0.377,0.17336
PerGroupOnly,44,g1,295,38946,0.79322,0.76351,0.51656,0.42032,0.09624
PerGroupOnly,44,g2,125,38946,0.92,0.47917,0.38837,0.1051,0.28327
PerGroupOnly,44,g3,200,38946,0.695,0.48227,0.57954,0.51122,0.06833
PerGroupOnly,55,g0,305,38946,0.75738,0.75259,0.52199,0.377,0.14499
PerGroupOnly,55,g1,295,38946,0.78644,0.75522,0.52871,0.42032,0.10839
PerGroupOnly,55,g2,125,38946,0.92,0.47917,0.34797,0.1051,0.24287
PerGroupOnly,55,g3,200,38946,0.725,0.49327,0.57897,0.51122,0.06775
Shared_GDRO,42,g0,305,11618,0.68852,0.68204,0.60657,0.377,0.22957
Shared_GDRO,42,g1,295,11618,0.76949,0.76383,0.54739,0.42032,0.12707
Shared_GDRO,42,g2,125,11618,0.656,0.48373,0.55568,0.1051,0.45058
Shared_GDRO,42,g3,200,11618,0.715,0.63786,0.57082,0.51122,0.05961
Shared_GDRO,1337,g0,305,11618,0.67869,0.66789,0.59486,0.377,0.21786
Shared_GDRO,1337,g1,295,11618,0.79661,0.78931,0.56846,0.42032,0.14814
Shared_GDRO,1337,g2,125,11618,0.64,0.46749,0.64356,0.1051,0.53846
Shared_GDRO,1337,g3,200,11618,0.68,0.6108,0.62299,0.51122,0.11178
Shared_GDRO,7,g0,305,11618,0.74098,0.73661,0.57399,0.377,0.19699
Shared_GDRO,7,g1,295,11618,0.79322,0.78377,0.55122,0.42032,0.1309
Shared_GDRO,7,g2,125,11618,0.648,0.52133,0.57022,0.1051,0.46512
Shared_GDRO,7,g3,200,11618,0.66,0.58439,0.5908,0.51122,0.07959
Shared_GDRO,2024,g0,305,11618,0.6623,0.64766,0.64039,0.377,0.26339
Shared_GDRO,2024,g1,295,11618,0.7322,0.72459,0.62588,0.42032,0.20556
Shared_GDRO,2024,g2,125,11618,0.688,0.50783,0.50096,0.1051,0.39586
Shared_GDRO,2024,g3,200,11618,0.665,0.58457,0.6182,0.51122,0.10699
Shared_GDRO,31337,g0,305,11618,0.6918,0.68261,0.60971,0.377,0.23271
Shared_GDRO,31337,g1,295,11618,0.75932,0.75325,0.58053,0.42032,0.16021
Shared_GDRO,31337,g2,125,11618,0.688,0.52764,0.53248,0.1051,0.42738
Shared_GDRO,31337,g3,200,11618,0.71,0.61796,0.56295,0.51122,0.05173
Shared_GDRO,11,g0,305,11618,0.66557,0.66047,0.62474,0.377,0.24774
Shared_GDRO,11,g1,295,11618,0.75593,0.74982,0.56189,0.42032,0.14157
Shared_GDRO,11,g2,125,11618,0.672,0.53502,0.56734,0.1051,0.46224
Shared_GDRO,11,g3,200,11618,0.7,0.60504,0.56735,0.51122,0.05613
Shared_GDRO,22,g0,305,11618,0.71803,0.70837,0.60368,0.377,0.22668
Shared_GDRO,22,g1,295,11618,0.76949,0.75832,0.55144,0.42032,0.13112
Shared_GDRO,22,g2,125,11618,0.64,0.49892,0.6753,0.1051,0.5702
Shared_GDRO,22,g3,200,11618,0.675,0.59587,0.6138,0.51122,0.10258
Shared_GDRO,33,g0,305,11618,0.69508,0.6865,0.58671,0.377,0.20971
Shared_GDRO,33,g1,295,11618,0.78305,0.77572,0.56469,0.42032,0.14437
Shared_GDRO,33,g2,125,11618,0.664,0.50384,0.55082,0.1051,0.44572
Shared_GDRO,33,g3,200,11618,0.73,0.65254,0.55245,0.51122,0.04123
Shared_GDRO,44,g0,305,11618,0.71148,0.70851,0.58396,0.377,0.20696
Shared_GDRO,44,g1,295,11618,0.79322,0.78559,0.55988,0.42032,0.13956
Shared_GDRO,44,g2,125,11618,0.664,0.52702,0.55959,0.1051,0.45449
Shared_GDRO,44,g3,200,11618,0.71,0.62288,0.59274,0.51122,0.08152
Shared_GDRO,55,g0,305,11618,0.71475,0.70873,0.56589,0.377,0.18889
Shared_GDRO,55,g1,295,11618,0.81017,0.80187,0.50503,0.42032,0.08471
Shared_GDRO,55,g2,125,11618,0.64,0.52584,0.62462,0.1051,0.51952
Shared_GDRO,55,g3,200,11618,0.685,0.61908,0.61537,0.51122,0.10415
Shared_Anchors,42,g0,305,11618,0.70492,0.70134,0.59819,0.377,0.22119
Shared_Anchors,42,g1,295,11618,0.78644,0.77977,0.53066,0.42032,0.11034
Shared_Anchors,42,g2,125,11618,0.72,0.56803,0.52974,0.1051,0.42464
Shared_Anchors,42,g3,200,11618,0.715,0.65403,0.56797,0.51122,0.05675
Shared_Anchors,1337,g0,305,11618,0.73443,0.73301,0.63293,0.377,0.25593
Shared_Anchors,1337,g1,295,11618,0.80339,0.7945,0.51581,0.42032,0.09549
Shared_Anchors,1337,g2,125,11618,0.72,0.54255,0.56909,0.1051,0.46399
Shared_Anchors,1337,g3,200,11618,0.7,0.63915,0.59425,0.51122,0.08303
Shared_Anchors,7,g0,305,11618,0.70492,0.70418,0.6506,0.377,0.2736
Shared_Anchors,7,g1,295,11618,0.79322,0.78186,0.48344,0.42032,0.06312
Shared_Anchors,7,g2,125,11618,0.712,0.53765,0.61832,0.1051,0.51322
Shared_Anchors,7,g3,200,11618,0.7,0.62325,0.59866,0.51122,0.08745
Shared_Anchors,2024,g0,305,11618,0.71475,0.71136,0.57114,0.377,0.19414
Shared_Anchors,2024,g1,295,11618,0.8,0.78998,0.46431,0.42032,0.04399
Shared_Anchors,2024,g2,125,11618,0.68,0.5337,0.61844,0.1051,0.51334
Shared_Anchors,2024,g3,200,11618,0.635,0.58942,0.61441,0.51122,0.10319
Shared_Anchors,31337,g0,305,11618,0.69508,0.69381,0.57354,0.377,0.19653
Shared_Anchors,31337,g1,295,11618,0.78644,0.78061,0.51947,0.42032,0.09915
Shared_Anchors,31337,g2,125,11618,0.728,0.55791,0.52833,0.1051,0.42323
Shared_Anchors,31337,g3,200,11618,0.7,0.61663,0.57519,0.51122,0.06397
Shared_Anchors,11,g0,305,11618,0.69508,0.69292,0.5853,0.377,0.20829
Shared_Anchors,11,g1,295,11618,0.75932,0.75493,0.52702,0.42032,0.1067
Shared_Anchors,11,g2,125,11618,0.744,0.58639,0.51163,0.1051,0.40653
Shared_Anchors,11,g3,200,11618,0.755,0.66536,0.5522,0.51122,0.04098
Shared_Anchors,22,g0,305,11618,0.68197,0.67467,0.67457,0.377,0.29756
Shared_Anchors,22,g1,295,11618,0.78644,0.7808,0.53643,0.42032,0.11611
Shared_Anchors,22,g2,125,11618,0.768,0.58058,0.51441,0.1051,0.40931
Shared_Anchors,22,g3,200,11618,0.7,0.62415,0.6061,0.51122,0.09488
Shared_Anchors,33,g0,305,11618,0.7082,0.70707,0.59065,0.377,0.21365
Shared_Anchors,33,g1,295,11618,0.80339,0.79732,0.5107,0.42032,0.09038
Shared_Anchors,33,g2,125,11618,0.704,0.53688,0.60094,0.1051,0.49584
Shared_Anchors,33,g3,200,11618,0.73,0.67097,0.59814,0.51122,0.08692
Shared_Anchors,44,g0,305,11618,0.68852,0.68408,0.63914,0.377,0.26214
Shared_Anchors,44,g1,295,11618,0.78305,0.77627,0.52921,0.42032,0.10889
Shared_Anchors,44,g2,125,11618,0.688,0.53612,0.57343,0.1051,0.46833
Shared_Anchors,44,g3,200,11618,0.745,0.66598,0.58051,0.51122,0.06929
Shared_Anchors,55,g0,305,11618,0.69508,0.6905,0.62124,0.377,0.24423
Shared_Anchors,55,g1,295,11618,0.78983,0.7828,0.51519,0.42032,0.09487
Shared_Anchors,55,g2,125,11618,0.704,0.54317,0.54284,0.1051,0.43774
Shared_Anchors,55,g3,200,11618,0.71,0.62046,0.61521,0.51122,0.104
Shared_Anchors_GDRO,42,g0,305,11618,0.68852,0.68045,0.65671,0.377,0.2797
Shared_Anchors_GDRO,42,g1,295,11618,0.77627,0.76746,0.5453,0.42032,0.12498
Shared_Anchors_GDRO,42,g2,125,11618,0.688,0.536,0.63768,0.1051,0.53258
Shared_Anchors_GDRO,42,g3,200,11618,0.69,0.6194,0.62043,0.51122,0.10922
Shared_Anchors_GDRO,1337,g0,305,11618,0.67541,0.66452,0.66839,0.377,0.29139
Shared_Anchors_GDRO,1337,g1,295,11618,0.80339,0.78757,0.52249,0.42032,0.10217
Shared_Anchors_GDRO,1337,g2,125,11618,0.68,0.52505,0.69685,0.1051,0.59175
Shared_Anchors_GDRO,1337,g3,200,11618,0.67,0.5913,0.66783,0.51122,0.15661
Shared_Anchors_GDRO,7,g0,305,11618,0.70164,0.69106,0.61916,0.377,0.24216
Shared_Anchors_GDRO,7,g1,295,11618,0.81017,0.79803,0.52047,0.42032,0.10015
Shared_Anchors_GDRO,7,g2,125,11618,0.688,0.53355,0.60645,0.1051,0.50135
Shared_Anchors_GDRO,7,g3,200,11618,0.695,0.62629,0.60406,0.51122,0.09284
Shared_Anchors_GDRO,2024,g0,305,11618,0.69836,0.6875,0.61629,0.377,0.23928
Shared_Anchors_GDRO,2024,g1,295,11618,0.77966,0.77551,0.5367,0.42032,0.11638
Shared_Anchors_GDRO,2024,g2,125,11618,0.688,0.53295,0.5931,0.1051,0.488
Shared_Anchors_GDRO,2024,g3,200,11618,0.685,0.59328,0.61282,0.51122,0.10161
Shared_Anchors_GDRO,31337,g0,305,11618,0.6459,0.63734,0.64172,0.377,0.26471
Shared_Anchors_GDRO,31337,g1,295,11618,0.77627,0.76927,0.53614,0.42032,0.11582
Shared_Anchors_GDRO,31337,g2,125,11618,0.68,0.50942,0.59583,0.1051,0.49073
Shared_Anchors_GDRO,31337,g3,200,11618,0.68,0.58754,0.61394,0.51122,0.10273
Shared_Anchors_GDRO,11,g0,305,11618,0.67213,0.66572,0.63148,0.377,0.25447
Shared_Anchors_GDRO,11,g1,295,11618,0.76271,0.75429,0.58495,0.42032,0.16463
Shared_Anchors_GDRO,11,g2,125,11618,0.72,0.55215,0.51128,0.1051,0.40618
Shared_Anchors_GDRO,11,g3,200,11618,0.715,0.62671,0.59988,0.51122,0.08867
Shared_Anchors_GDRO,22,g0,305,11618,0.65902,0.64908,0.7172,0.377,0.3402
Shared_Anchors_GDRO,22,g1,295,11618,0.77966,0.77277,0.57045,0.42032,0.15013
Shared_Anchors_GDRO,22,g2,125,11618,0.72,0.52937,0.57202,0.1051,0.46692
Shared_Anchors_GDRO,22,g3,200,11618,0.665,0.57994,0.65667,0.51122,0.14546
Shared_Anchors_GDRO,33,g0,305,11618,0.67213,0.66869,0.62827,0.377,0.25127
Shared_Anchors_GDRO,33,g1,295,11618,0.75932,0.75316,0.53534,0.42032,0.11502
Shared_Anchors_GDRO,33,g2,125,11618,0.648,0.4914,0.63299,0.1051,0.52789
Shared_Anchors_GDRO,33,g3,200,11618,0.7,0.61753,0.57878,0.51122,0.06757
Shared_Anchors_GDRO,44,g0,305,11618,0.68197,0.67708,0.67084,0.377,0.29383
Shared_Anchors_GDRO,44,g1,295,11618,0.74915,0.74304,0.56902,0.42032,0.1487
Shared_Anchors_GDRO,44,g2,125,11618,0.664,0.51365,0.63969,0.1051,0.53459
Shared_Anchors_GDRO,44,g3,200,11618,0.73,0.65118,0.6262,0.51122,0.11498
Shared_Anchors_GDRO,55,g0,305,11618,0.71803,0.71113,0.59333,0.377,0.21632
Shared_Anchors_GDRO,55,g1,295,11618,0.80339,0.79519,0.52858,0.42032,0.10826
Shared_Anchors_GDRO,55,g2,125,11618,0.616,0.48287,0.57345,0.1051,0.46835
Shared_Anchors_GDRO,55,g3,200,11618,0.68,0.59621,0.60557,0.51122,0.09435
GroupDRO,42,g0,305,38946,0.76721,0.75977,0.54157,0.377,0.16457
GroupDRO,42,g1,295,38946,0.76949,0.71932,0.56428,0.42032,0.14396
GroupDRO,42,g2,125,38946,0.92,0.47917,0.38392,0.1051,0.27882
GroupDRO,42,g3,200,38946,0.74,0.44288,0.56932,0.51122,0.0581
GroupDRO,1337,g0,305,38946,0.76066,0.75527,0.51418,0.377,0.13718
GroupDRO,1337,g1,295,38946,0.81356,0.78732,0.49171,0.42032,0.07139
GroupDRO,1337,g2,125,38946,0.92,0.47917,0.32582,0.1051,0.22072
GroupDRO,1337,g3,200,38946,0.755,0.48846,0.58738,0.51122,0.07617
GroupDRO,7,g0,305,38946,0.76721,0.76064,0.52709,0.377,0.15009
GroupDRO,7,g1,295,38946,0.78983,0.75469,0.52938,0.42032,0.10906
GroupDRO,7,g2,125,38946,0.92,0.47917,0.29947,0.1051,0.19437
GroupDRO,7,g3,200,38946,0.735,0.475,0.56854,0.51122,0.05732
GroupDRO,2024,g0,305,38946,0.77049,0.76589,0.50903,0.377,0.13202
GroupDRO,2024,g1,295,38946,0.82712,0.8038,0.4938,0.42032,0.07348
GroupDRO,2024,g2,125,38946,0.92,0.47917,0.4146,0.1051,0.3095
GroupDRO,2024,g3,200,38946,0.725,0.47184,0.57846,0.51122,0.06724
GroupDRO,31337,g0,305,38946,0.76066,0.75759,0.53396,0.377,0.15696
GroupDRO,31337,g1,295,38946,0.77288,0.7313,0.56649,0.42032,0.14617
GroupDRO,31337,g2,125,38946,0.92,0.47917,0.39731,0.1051,0.29221
GroupDRO,31337,g3,200,38946,0.74,0.43896,0.57491,0.51122,0.0637
GroupDRO,11,g0,305,38946,0.76721,0.76422,0.53936,0.377,0.16236
GroupDRO,11,g1,295,38946,0.81356,0.78162,0.52752,0.42032,0.1072
GroupDRO,11,g2,125,38946,0.92,0.47917,0.32742,0.1051,0.22232
GroupDRO,11,g3,200,38946,0.725,0.43515,0.55563,0.51122,0.04442
GroupDRO,22,g0,305,38946,0.74754,0.74043,0.54877,0.377,0.17176
GroupDRO,22,g1,295,38946,0.8,0.77189,0.53923,0.42032,0.11891
GroupDRO,22,g2,125,38946,0.92,0.47917,0.32514,0.1051,0.22004
GroupDRO,22,g3,200,38946,0.74,0.45561,0.56149,0.51122,0.05028
GroupDRO,33,g0,305,38946,0.77049,0.76654,0.54491,0.377,0.1679
GroupDRO,33,g1,295,38946,0.76949,0.72843,0.55361,0.42032,0.13329
GroupDRO,33,g2,125,38946,0.92,0.47917,0.35748,0.1051,0.25238
GroupDRO,33,g3,200,38946,0.75,0.42857,0.5569,0.51122,0.04568
GroupDRO,44,g0,305,38946,0.74426,0.73784,0.53552,0.377,0.15852
GroupDRO,44,g1,295,38946,0.80339,0.77386,0.56259,0.42032,0.14227
GroupDRO,44,g2,125,38946,0.92,0.47917,0.34041,0.1051,0.23531
GroupDRO,44,g3,200,38946,0.735,0.5052,0.56871,0.51122,0.0575
GroupDRO,55,g0,305,38946,0.7541,0.74895,0.58765,0.377,0.21065
GroupDRO,55,g1,295,38946,0.77966,0.74364,0.53055,0.42032,0.11023
GroupDRO,55,g2,125,38946,0.92,0.47917,0.29386,0.1051,0.18876
GroupDRO,55,g3,200,38946,0.735,0.48361,0.62252,0.51122,0.11131
RegretDRO,42,g0,305,38946,0.75738,0.75005,0.56052,0.377,0.18352
RegretDRO,42,g1,295,38946,0.77288,0.72128,0.56605,0.42032,0.14573
RegretDRO,42,g2,125,38946,0.92,0.47917,0.30075,0.1051,0.19565
RegretDRO,42,g3,200,38946,0.75,0.42857,0.54723,0.51122,0.03601
RegretDRO,1337,g0,305,38946,0.77049,0.7678,0.55345,0.377,0.17645
RegretDRO,1337,g1,295,38946,0.80339,0.778,0.57315,0.42032,0.15283
RegretDRO,1337,g2,125,38946,0.92,0.47917,0.37739,0.1051,0.27229
RegretDRO,1337,g3,200,38946,0.755,0.46424,0.58786,0.51122,0.07664
RegretDRO,7,g0,305,38946,0.7541,0.74941,0.61503,0.377,0.23802
RegretDRO,7,g1,295,38946,0.75932,0.70183,0.54445,0.42032,0.12413
RegretDRO,7,g2,125,38946,0.92,0.47917,0.38683,0.1051,0.28173
RegretDRO,7,g3,200,38946,0.745,0.46069,0.59445,0.51122,0.08323
RegretDRO,2024,g0,305,38946,0.78361,0.77572,0.51192,0.377,0.13492
RegretDRO,2024,g1,295,38946,0.79661,0.76195,0.50757,0.42032,0.08725
RegretDRO,2024,g2,125,38946,0.92,0.47917,0.31543,0.1051,0.21033
RegretDRO,2024,g3,200,38946,0.75,0.42857,0.55609,0.51122,0.04488
RegretDRO,31337,g0,305,38946,0.76721,0.76433,0.5777,0.377,0.20069
RegretDRO,31337,g1,295,38946,0.77966,0.74332,0.56712,0.42032,0.1468
RegretDRO,31337,g2,125,38946,0.92,0.47917,0.50316,0.1051,0.39806
RegretDRO,31337,g3,200,38946,0.74,0.42526,0.59055,0.51122,0.07934
RegretDRO,11,g0,305,38946,0.75738,0.75446,0.56941,0.377,0.19241
RegretDRO,11,g1,295,38946,0.80339,0.76338,0.58148,0.42032,0.16116
RegretDRO,11,g2,125,38946,0.92,0.47917,0.33496,0.1051,0.22986
RegretDRO,11,g3,200,38946,0.75,0.42857,0.5826,0.51122,0.07138
RegretDRO,22,g0,305,38946,0.7377,0.73138,0.57366,0.377,0.19666
RegretDRO,22,g1,295,38946,0.80339,0.77663,0.57359,0.42032,0.15327
RegretDRO,22,g2,125,38946,0.92,0.47917,0.35246,0.1051,0.24736
RegretDRO,22,g3,200,38946,0.745,0.42692,0.5633,0.51122,0.05209
RegretDRO,33,g0,305,38946,0.75738,0.75549,0.56488,0.377,0.18788
RegretDRO,33,g1,295,38946,0.77288,0.73294,0.5822,0.42032,0.16188
RegretDRO,33,g2,125,38946,0.92,0.47917,0.35687,0.1051,0.25177
RegretDRO,33,g3,200,38946,0.75,0.42857,0.57919,0.51122,0.06798
RegretDRO,44,g0,305,38946,0.73443,0.73068,0.58488,0.377,0.20788
RegretDRO,44,g1,295,38946,0.78983,0.76081,0.5812,0.42032,0.16088
RegretDRO,44,g2,125,38946,0.92,0.47917,0.44412,0.1051,0.33902
RegretDRO,44,g3,200,38946,0.745,0.42692,0.57799,0.51122,0.06678
RegretDRO,55,g0,305,38946,0.77377,0.76779,0.54381,0.377,0.16681
RegretDRO,55,g1,295,38946,0.76271,0.72272,0.56739,0.42032,0.14707
RegretDRO,55,g2,125,38946,0.92,0.47917,0.32342,0.1051,0.21832
RegretDRO,55,g3,200,38946,0.745,0.42692,0.54197,0.51122,0.03075
AnchorsOnly,42,g0,305,38946,0.74426,0.74041,0.55893,0.377,0.18193
AnchorsOnly,42,g1,295,38946,0.79322,0.76664,0.54081,0.42032,0.12049
AnchorsOnly,42,g2,125,38946,0.92,0.47917,0.3447,0.1051,0.2396
AnchorsOnly,42,g3,200,38946,0.725,0.47894,0.59419,0.51122,0.08298
AnchorsOnly,1337,g0,305,38946,0.78033,0.77447,0.50705,0.377,0.13005
AnchorsOnly,1337,g1,295,38946,0.80339,0.77405,0.50987,0.42032,0.08955
AnchorsOnly,1337,g2,125,38946,0.92,0.47917,0.33725,0.1051,0.23215
AnchorsOnly,1337,g3,200,38946,0.72,0.47369,0.57173,0.51122,0.06051
AnchorsOnly,7,g0,305,38946,0.77377,0.76975,0.51817,0.377,0.14117
AnchorsOnly,7,g1,295,38946,0.78305,0.74686,0.55775,0.42032,0.13743
AnchorsOnly,7,g2,125,38946,0.912,0.47695,0.33157,0.1051,0.22647
AnchorsOnly,7,g3,200,38946,0.715,0.46211,0.59557,0.51122,0.08435
AnchorsOnly,2024,g0,305,38946,0.7541,0.75066,0.54414,0.377,0.16713
AnchorsOnly,2024,g1,295,38946,0.80339,0.76941,0.52308,0.42032,0.10276
AnchorsOnly,2024,g2,125,38946,0.92,0.47917,0.3458,0.1051,0.2407
AnchorsOnly,2024,g3,200,38946,0.705,0.49865,0.61437,0.51122,0.10315
AnchorsOnly,31337,g0,305,38946,0.7541,0.75118,0.52834,0.377,0.15133
AnchorsOnly,31337,g1,295,38946,0.8,0.77511,0.54015,0.42032,0.11983
AnchorsOnly,31337,g2,125,38946,0.92,0.47917,0.34749,0.1051,0.24239
AnchorsOnly,31337,g3,200,38946,0.685,0.45688,0.61319,0.51122,0.10197
AnchorsOnly,11,g0,305,38946,0.76066,0.75726,0.50803,0.377,0.13103
AnchorsOnly,11,g1,295,38946,0.79661,0.76383,0.53591,0.42032,0.11559
AnchorsOnly,11,g2,125,38946,0.92,0.47917,0.33482,0.1051,0.22972
AnchorsOnly,11,g3,200,38946,0.73,0.4949,0.57797,0.51122,0.06676
AnchorsOnly,22,g0,305,38946,0.75082,0.74588,0.54233,0.377,0.16533
AnchorsOnly,22,g1,295,38946,0.78644,0.75442,0.54234,0.42032,0.12202
AnchorsOnly,22,g2,125,38946,0.92,0.47917,0.3583,0.1051,0.2532
AnchorsOnly,22,g3,200,38946,0.71,0.47917,0.6109,0.51122,0.09968
AnchorsOnly,33,g0,305,38946,0.76393,0.76073,0.55019,0.377,0.17318
AnchorsOnly,33,g1,295,38946,0.8,0.77406,0.55946,0.42032,0.13914
AnchorsOnly,33,g2,125,38946,0.92,0.47917,0.33642,0.1051,0.23132
AnchorsOnly,33,g3,200,38946,0.715,0.44529,0.60724,0.51122,0.09603
AnchorsOnly,44,g0,305,38946,0.77049,0.76725,0.54305,0.377,0.16604
AnchorsOnly,44,g1,295,38946,0.78644,0.75539,0.53751,0.42032,0.11719
AnchorsOnly,44,g2,125,38946,0.912,0.47695,0.36915,0.1051,0.26405
AnchorsOnly,44,g3,200,38946,0.7,0.49932,0.60507,0.51122,0.09385
AnchorsOnly,55,g0,305,38946,0.7377,0.73258,0.55848,0.377,0.18148
AnchorsOnly,55,g1,295,38946,0.79322,0.75954,0.56508,0.42032,0.14476
AnchorsOnly,55,g2,125,38946,0.896,0.47222,0.40567,0.1051,0.30057
AnchorsOnly,55,g3,200,38946,0.715,0.51982,0.58392,0.51122,0.07271
Ours,42,g0,305,38946,0.73443,0.72806,0.5668,0.377,0.18979
Ours,42,g1,295,38946,0.77966,0.75268,0.52459,0.42032,0.10427
Ours,42,g2,125,38946,0.808,0.44228,0.50697,0.1051,0.40187
Ours,42,g3,200,38946,0.675,0.48893,0.64001,0.51122,0.12879
