method,seed,group,n,n_params,accuracy,macro_f1,loss,R_star,excess_loss
ERM,22,g3,200,11618,0.68,0.59984,0.66366,0.51122,0.15244
ERM,33,g0,305,11618,0.6918,0.68936,0.66581,0.377,0.2888
ERM,33,g1,295,11618,0.77288,0.76335,0.55812,0.42032,0.1378
ERM,33,g2,125,11618,0.728,0.59556,0.59226,0.1051,0.48716
ERM,33,g3,200,11618,0.7,0.63188,0.63142,0.51122,0.1202
ERM,44,g0,305,11618,0.67869,0.6761,0.62628,0.377,0.24928
ERM,44,g1,295,11618,0.77627,0.77009,0.51469,0.42032,0.09437
ERM,44,g2,125,11618,0.712,0.54528,0.57557,0.1051,0.47047
ERM,44,g3,200,11618,0.72,0.64027,0.61433,0.51122,0.10311
ERM,55,g0,305,11618,0.70492,0.70256,0.59315,0.377,0.21615
ERM,55,g1,295,11618,0.8,0.79458,0.50692,0.42032,0.0866
ERM,55,g2,125,11618,0.664,0.51245,0.61421,0.1051,0.50911
ERM,55,g3,200,11618,0.71,0.643,0.64586,0.51122,0.13465
PerGroupOnly,42,g0,305,38946,0.76066,0.75694,0.5542,0.377,0.1772
PerGroupOnly,42,g1,295,38946,0.78644,0.74129,0.56571,0.42032,0.14539
PerGroupOnly,42,g2,125,38946,0.912,0.47695,0.38858,0.1051,0.28348
PerGroupOnly,42,g3,200,38946,0.715,0.47362,0.61412,0.51122,0.10291
PerGroupOnly,1337,g0,305,38946,0.77049,0.76616,0.49075,0.377,0.11374
PerGroupOnly,1337,g1,295,38946,0.78983,0.75619,0.53201,0.42032,0.11169
PerGroupOnly,1337,g2,125,38946,0.92,0.47917,0.37527,0.1051,0.27017
PerGroupOnly,1337,g3,200,38946,0.755,0.52948,0.5392,0.51122,0.02798
PerGroupOnly,7,g0,305,38946,0.78361,0.77925,0.49725,0.377,0.12025
PerGroupOnly,7,g1,295,38946,0.79322,0.76096,0.54943,0.42032,0.12911
PerGroupOnly,7,g2,125,38946,0.92,0.47917,0.37177,0.1051,0.26667
PerGroupOnly,7,g3,200,38946,0.705,0.4744,0.58244,0.51122,0.07122
PerGroupOnly,2024,g0,305,38946,0.77377,0.7677,0.48292,0.377,0.10592
PerGroupOnly,2024,g1,295,38946,0.81695,0.79099,0.49757,0.42032,0.07725
PerGroupOnly,2024,g2,125,38946,0.92,0.47917,0.35531,0.1051,0.25021
PerGroupOnly,2024,g3,200,38946,0.72,0.49852,0.56735,0.51122,0.05613
PerGroupOnly,31337,g0,305,38946,0.75738,0.75074,0.50604,0.377,0.12904
PerGroupOnly,31337,g1,295,38946,0.78983,0.74852,0.50597,0.42032,0.08565
PerGroupOnly,31337,g2,125,38946,0.92,0.47917,0.3455,0.1051,0.2404
PerGroupOnly,31337,g3,200,38946,0.745,0.42692,0.56121,0.51122,0.04999
PerGroupOnly,11,g0,305,38946,0.78033,0.77256,0.50268,0.377,0.12567
PerGroupOnly,11,g1,295,38946,0.8,0.76092,0.55191,0.42032,0.13159
PerGroupOnly,11,g2,125,38946,0.92,0.47917,0.35473,0.1051,0.24963
PerGroupOnly,11,g3,200,38946,0.74,0.44017,0.56617,0.51122,0.05495
PerGroupOnly,22,g0,305,38946,0.77049,0.76119,0.5979,0.377,0.2209
PerGroupOnly,22,g1,295,38946,0.77966,0.74519,0.5765,0.42032,0.15618
PerGroupOnly,22,g2,125,38946,0.92,0.47917,0.41241,0.1051,0.30731
PerGroupOnly,22,g3,200,38946,0.725,0.44779,0.64545,0.51122,0.13423
PerGroupOnly,33,g0,305,38946,0.78689,0.78081,0.49378,0.377,0.11678
PerGroupOnly,33,g1,295,38946,0.79661,0.76824,0.49731,0.42032,0.07699
PerGroupOnly,33,g2,125,38946,0.92,0.47917,0.32279,0.1051,0.21769
PerGroupOnly,33,g3,200,38946,0.76,0.52283,0.53868,0.51122,0.02746
PerGroupOnly,44,g0,305,38946,0.77377,0.76953,0.55036,0.377,0.17336
PerGroupOnly,44,g1,295,38946,0.79322,0.76351,0.51656,0.42032,0.09624
PerGroupOnly,44,g2,125,38946,0.92,0.47917,0.38837,0.1051,0.28327
PerGroupOnly,44,g3,200,38946,0.695,0.48227,0.57954,0.51122,0.06833
PerGroupOnly,55,g0,305,38946,0.75738,0.75259,0.52199,0.377,0.14499
PerGroupOnly,55,g1,295,38946,0.78644,0.75522,0.52871,0.42032,0.10839
PerGroupOnly,55,g2,125,38946,0.92,0.47917,0.34797,0.1051,0.24287
PerGroupOnly,55,g3,200,38946,0.725,0.49327,0.57897,0.51122,0.06775
Shared_GDRO,42,g0,305,11618,0.66885,0.66493,0.68901,0.377,0.312
Shared_GDRO,42,g1,295,11618,0.7661,0.75987,0.54328,0.42032,0.12296
Shared_GDRO,42,g2,125,11618,0.808,0.62987,0.4458,0.1051,0.3407
Shared_GDRO,42,g3,200,11618,0.74,0.66185,0.61573,0.51122,0.10452
Shared_GDRO,1337,g0,305,11618,0.7082,0.70727,0.6367,0.377,0.2597
Shared_GDRO,1337,g1,295,11618,0.77966,0.77398,0.53091,0.42032,0.11059
Shared_GDRO,1337,g2,125,11618,0.744,0.57597,0.5293,0.1051,0.4242
Shared_GDRO,1337,g3,200,11618,0.72,0.64041,0.59873,0.51122,0.08751
Shared_GDRO,7,g0,305,11618,0.70164,0.7006,0.65374,0.377,0.27674
Shared_GDRO,7,g1,295,11618,0.80339,0.79455,0.48389,0.42032,0.06357
Shared_GDRO,7,g2,125,11618,0.736,0.56221,0.55595,0.1051,0.45085
Shared_GDRO,7,g3,200,11618,0.7,0.61607,0.59376,0.51122,0.08254
Shared_GDRO,2024,g0,305,11618,0.68525,0.6836,0.67009,0.377,0.29308
Shared_GDRO,2024,g1,295,11618,0.7661,0.76144,0.53265,0.42032,0.11233
Shared_GDRO,2024,g2,125,11618,0.752,0.59022,0.5473,0.1051,0.4422
Shared_GDRO,2024,g3,200,11618,0.725,0.63713,0.59175,0.51122,0.08054
Shared_GDRO,31337,g0,305,11618,0.65246,0.64882,0.69472,0.377,0.31772
Shared_GDRO,31337,g1,295,11618,0.77966,0.77409,0.50575,0.42032,0.08543
Shared_GDRO,31337,g2,125,11618,0.712,0.55293,0.52469,0.1051,0.41959
Shared_GDRO,31337,g3,200,11618,0.69,0.59411,0.61167,0.51122,0.10045
Shared_GDRO,11,g0,305,11618,0.67213,0.66989,0.71542,0.377,0.33841
Shared_GDRO,11,g1,295,11618,0.7661,0.76178,0.53124,0.42032,0.11092
Shared_GDRO,11,g2,125,11618,0.704,0.50156,0.52902,0.1051,0.42392
Shared_GDRO,11,g3,200,11618,0.725,0.64707,0.60952,0.51122,0.09831
Shared_GDRO,22,g0,305,11618,0.72459,0.72315,0.63209,0.377,0.25509
Shared_GDRO,22,g1,295,11618,0.79661,0.78944,0.49308,0.42032,0.07276
Shared_GDRO,22,g2,125,11618,0.784,0.60181,0.51476,0.1051,0.40966
Shared_GDRO,22,g3,200,11618,0.715,0.64327,0.62415,0.51122,0.11294
Shared_GDRO,33,g0,305,11618,0.6623,0.65969,0.6974,0.377,0.3204
Shared_GDRO,33,g1,295,11618,0.77627,0.76989,0.55524,0.42032,0.13492
Shared_GDRO,33,g2,125,11618,0.744,0.5895,0.5283,0.1051,0.4232
Shared_GDRO,33,g3,200,11618,0.695,0.62278,0.65346,0.51122,0.14225
Shared_GDRO,44,g0,305,11618,0.69508,0.69191,0.61328,0.377,0.23627
Shared_GDRO,44,g1,295,11618,0.8,0.79493,0.50387,0.42032,0.08355
Shared_GDRO,44,g2,125,11618,0.688,0.53813,0.56017,0.1051,0.45507
Shared_GDRO,44,g3,200,11618,0.72,0.64429,0.60905,0.51122,0.09783
Shared_GDRO,55,g0,305,11618,0.68852,0.68659,0.64281,0.377,0.2658
Shared_GDRO,55,g1,295,11618,0.76949,0.76447,0.5108,0.42032,0.09048
Shared_GDRO,55,g2,125,11618,0.72,0.5611,0.5661,0.1051,0.461
Shared_GDRO,55,g3,200,11618,0.71,0.62999,0.63032,0.51122,0.11911
Shared_Anchors,42,g0,305,11618,0.70492,0.70134,0.59819,0.377,0.22119
Shared_Anchors,42,g1,295,11618,0.78644,0.77977,0.53066,0.42032,0.11034
Shared_Anchors,42,g2,125,11618,0.72,0.56803,0.52974,0.1051,0.42464
Shared_Anchors,42,g3,200,11618,0.715,0.65403,0.56797,0.51122,0.05675
Shared_Anchors,1337,g0,305,11618,0.73443,0.73301,0.63293,0.377,0.25593
Shared_Anchors,1337,g1,295,11618,0.80339,0.7945,0.51581,0.42032,0.09549
Shared_Anchors,1337,g2,125,11618,0.72,0.54255,0.56909,0.1051,0.46399
Shared_Anchors,1337,g3,200,11618,0.7,0.63915,0.59425,0.51122,0.08303
Shared_Anchors,7,g0,305,11618,0.70492,0.70418,0.6506,0.377,0.2736
Shared_Anchors,7,g1,295,11618,0.79322,0.78186,0.48344,0.42032,0.06312
Shared_Anchors,7,g2,125,11618,0.712,0.53765,0.61832,0.1051,0.51322
Shared_Anchors,7,g3,200,11618,0.7,0.62325,0.59866,0.51122,0.08745
Shared_Anchors,2024,g0,305,11618,0.71475,0.71136,0.57114,0.377,0.19414
Shared_Anchors,2024,g1,295,11618,0.8,0.78998,0.46431,0.42032,0.04399
Shared_Anchors,2024,g2,125,11618,0.68,0.5337,0.61844,0.1051,0.51334
Shared_Anchors,2024,g3,200,11618,0.635,0.58942,0.61441,0.51122,0.10319
Shared_Anchors,31337,g0,305,11618,0.69508,0.69381,0.57354,0.377,0.19653
Shared_Anchors,31337,g1,295,11618,0.78644,0.78061,0.51947,0.42032,0.09915
Shared_Anchors,31337,g2,125,11618,0.728,0.55791,0.52833,0.1051,0.42323
Shared_Anchors,31337,g3,200,11618,0.7,0.61663,0.57519,0.51122,0.06397
Shared_Anchors,11,g0,305,11618,0.69508,0.69292,0.5853,0.377,0.20829
Shared_Anchors,11,g1,295,11618,0.75932,0.75493,0.52702,0.42032,0.1067
Shared_Anchors,11,g2,125,11618,0.744,0.58639,0.51163,0.1051,0.40653
Shared_Anchors,11,g3,200,11618,0.755,0.66536,0.5522,0.51122,0.04098
Shared_Anchors,22,g0,305,11618,0.68197,0.67467,0.67457,0.377,0.29756
Shared_Anchors,22,g1,295,11618,0.78644,0.7808,0.53643,0.42032,0.11611
Shared_Anchors,22,g2,125,11618,0.768,0.58058,0.51441,0.1051,0.40931
Shared_Anchors,22,g3,200,11618,0.7,0.62415,0.6061,0.51122,0.09488
Shared_Anchors,33,g0,305,11618,0.7082,0.70707,0.59065,0.377,0.21365
Shared_Anchors,33,g1,295,11618,0.80339,0.79732,0.5107,0.42032,0.09038
Shared_Anchors,33,g2,125,11618,0.704,0.53688,0.60094,0.1051,0.49584
Shared_Anchors,33,g3,200,11618,0.73,0.67097,0.59814,0.51122,0.08692
Shared_Anchors,44,g0,305,11618,0.68852,0.68408,0.63914,0.377,0.26214
Shared_Anchors,44,g1,295,11618,0.78305,0.77627,0.52921,0.42032,0.10889
Shared_Anchors,44,g2,125,11618,0.688,0.53612,0.57343,0.1051,0.46833
Shared_Anchors,44,g3,200,11618,0.745,0.66598,0.58051,0.51122,0.06929
Shared_Anchors,55,g0,305,11618,0.69508,0.6905,0.62124,0.377,0.24423
Shared_Anchors,55,g1,295,11618,0.78983,0.7828,0.51519,0.42032,0.09487
Shared_Anchors,55,g2,125,11618,0.704,0.54317,0.54284,0.1051,0.43774
Shared_Anchors,55,g3,200,11618,0.71,0.62046,0.61521,0.51122,0.104
Shared_Anchors_GDRO,42,g0,305,11618,0.68525,0.67908,0.70244,0.377,0.32544
Shared_Anchors_GDRO,42,g1,295,11618,0.75593,0.75103,0.5677,0.42032,0.14738
Shared_Anchors_GDRO,42,g2,125,11618,0.76,0.58456,0.4594,0.1051,0.3543
Shared_Anchors_GDRO,42,g3,200,11618,0.72,0.64601,0.5771,0.51122,0.06589
Shared_Anchors_GDRO,1337,g0,305,11618,0.7082,0.70637,0.64077,0.377,0.26376
Shared_Anchors_GDRO,1337,g1,295,11618,0.80678,0.79893,0.49834,0.42032,0.07802
Shared_Anchors_GDRO,1337,g2,125,11618,0.744,0.56603,0.53385,0.1051,0.42875
Shared_Anchors_GDRO,1337,g3,200,11618,0.7,0.62394,0.58702,0.51122,0.0758
Shared_Anchors_GDRO,7,g0,305,11618,0.68197,0.68063,0.69812,0.377,0.32111
Shared_Anchors_GDRO,7,g1,295,11618,0.78305,0.77478,0.50198,0.42032,0.08166
Shared_Anchors_GDRO,7,g2,125,11618,0.768,0.58297,0.53036,0.1051,0.42526
Shared_Anchors_GDRO,7,g3,200,11618,0.69,0.60546,0.60415,0.51122,0.09293
Shared_Anchors_GDRO,2024,g0,305,11618,0.66885,0.66633,0.67356,0.377,0.29656
Shared_Anchors_GDRO,2024,g1,295,11618,0.78305,0.77573,0.49233,0.42032,0.07201
Shared_Anchors_GDRO,2024,g2,125,11618,0.728,0.57328,0.53482,0.1051,0.42972
Shared_Anchors_GDRO,2024,g3,200,11618,0.715,0.63666,0.5568,0.51122,0.04559
Shared_Anchors_GDRO,31337,g0,305,11618,0.64262,0.63505,0.7203,0.377,0.3433
Shared_Anchors_GDRO,31337,g1,295,11618,0.76271,0.75769,0.56291,0.42032,0.14259
Shared_Anchors_GDRO,31337,g2,125,11618,0.752,0.57932,0.47382,0.1051,0.36872
Shared_Anchors_GDRO,31337,g3,200,11618,0.76,0.67931,0.56836,0.51122,0.05714
Shared_Anchors_GDRO,11,g0,305,11618,0.68525,0.68228,0.62868,0.377,0.25167
Shared_Anchors_GDRO,11,g1,295,11618,0.75593,0.75312,0.5341,0.42032,0.11378
Shared_Anchors_GDRO,11,g2,125,11618,0.752,0.58318,0.47206,0.1051,0.36696
Shared_Anchors_GDRO,11,g3,200,11618,0.74,0.64791,0.56385,0.51122,0.05264
Shared_Anchors_GDRO,22,g0,305,11618,0.70164,0.70142,0.62155,0.377,0.24454
Shared_Anchors_GDRO,22,g1,295,11618,0.80678,0.7994,0.4835,0.42032,0.06318
Shared_Anchors_GDRO,22,g2,125,11618,0.736,0.57679,0.55131,0.1051,0.44621
Shared_Anchors_GDRO,22,g3,200,11618,0.685,0.61162,0.60847,0.51122,0.09726
Shared_Anchors_GDRO,33,g0,305,11618,0.67541,0.67392,0.6205,0.377,0.2435
Shared_Anchors_GDRO,33,g1,295,11618,0.78305,0.77771,0.52182,0.42032,0.1015
Shared_Anchors_GDRO,33,g2,125,11618,0.704,0.5461,0.56783,0.1051,0.46273
Shared_Anchors_GDRO,33,g3,200,11618,0.72,0.65495,0.58483,0.51122,0.07362
Shared_Anchors_GDRO,44,g0,305,11618,0.68852,0.68634,0.67001,0.377,0.29301
Shared_Anchors_GDRO,44,g1,295,11618,0.78983,0.78444,0.53479,0.42032,0.11447
Shared_Anchors_GDRO,44,g2,125,11618,0.696,0.54435,0.54946,0.1051,0.44436
Shared_Anchors_GDRO,44,g3,200,11618,0.735,0.64918,0.59258,0.51122,0.08137
Shared_Anchors_GDRO,55,g0,305,11618,0.70492,0.70285,0.64644,0.377,0.26943
Shared_Anchors_GDRO,55,g1,295,11618,0.77966,0.77449,0.51004,0.42032,0.08972
Shared_Anchors_GDRO,55,g2,125,11618,0.712,0.53832,0.52316,0.1051,0.41806
Shared_Anchors_GDRO,55,g3,200,11618,0.705,0.61837,0.62866,0.51122,0.11744
GroupDRO,42,g0,305,38946,0.7541,0.74962,0.51957,0.377,0.14257
GroupDRO,42,g1,295,38946,0.77627,0.73014,0.52926,0.42032,0.10894
GroupDRO,42,g2,125,38946,0.92,0.47917,0.33889,0.1051,0.23379
GroupDRO,42,g3,200,38946,0.745,0.47463,0.57395,0.51122,0.06273
GroupDRO,1337,g0,305,38946,0.76721,0.76112,0.51058,0.377,0.13358
GroupDRO,1337,g1,295,38946,0.80339,0.77413,0.51126,0.42032,0.09094
GroupDRO,1337,g2,125,38946,0.92,0.47917,0.36349,0.1051,0.25839
GroupDRO,1337,g3,200,38946,0.74,0.44911,0.55547,0.51122,0.04426
GroupDRO,7,g0,305,38946,0.7541,0.74603,0.53238,0.377,0.15537
GroupDRO,7,g1,295,38946,0.77288,0.72655,0.53778,0.42032,0.11746
GroupDRO,7,g2,125,38946,0.92,0.47917,0.37239,0.1051,0.26729
GroupDRO,7,g3,200,38946,0.745,0.4526,0.58837,0.51122,0.07715
GroupDRO,2024,g0,305,38946,0.78361,0.77722,0.48386,0.377,0.10686
GroupDRO,2024,g1,295,38946,0.81356,0.78779,0.48753,0.42032,0.06721
GroupDRO,2024,g2,125,38946,0.92,0.47917,0.34402,0.1051,0.23892
GroupDRO,2024,g3,200,38946,0.74,0.51462,0.57359,0.51122,0.06237
GroupDRO,31337,g0,305,38946,0.76393,0.7592,0.51975,0.377,0.14275
GroupDRO,31337,g1,295,38946,0.77627,0.73672,0.53267,0.42032,0.11235
GroupDRO,31337,g2,125,38946,0.92,0.47917,0.37861,0.1051,0.27351
GroupDRO,31337,g3,200,38946,0.745,0.49557,0.56171,0.51122,0.0505
GroupDRO,11,g0,305,38946,0.77705,0.76985,0.51733,0.377,0.14033
GroupDRO,11,g1,295,38946,0.78644,0.74635,0.58717,0.42032,0.16685
GroupDRO,11,g2,125,38946,0.92,0.47917,0.35896,0.1051,0.25386
GroupDRO,11,g3,200,38946,0.73,0.4595,0.58223,0.51122,0.07102
GroupDRO,22,g0,305,38946,0.74754,0.73917,0.60552,0.377,0.22852
GroupDRO,22,g1,295,38946,0.79322,0.76679,0.56498,0.42032,0.14466
GroupDRO,22,g2,125,38946,0.92,0.47917,0.42986,0.1051,0.32476
GroupDRO,22,g3,200,38946,0.74,0.45673,0.62663,0.51122,0.11542
GroupDRO,33,g0,305,38946,0.77049,0.76435,0.5232,0.377,0.1462
GroupDRO,33,g1,295,38946,0.78305,0.74922,0.51772,0.42032,0.0974
GroupDRO,33,g2,125,38946,0.92,0.47917,0.33365,0.1051,0.22855
GroupDRO,33,g3,200,38946,0.725,0.43505,0.55476,0.51122,0.04355
GroupDRO,44,g0,305,38946,0.75738,0.75117,0.50769,0.377,0.13068
GroupDRO,44,g1,295,38946,0.79661,0.76513,0.50822,0.42032,0.0879
GroupDRO,44,g2,125,38946,0.92,0.47917,0.34729,0.1051,0.24219
GroupDRO,44,g3,200,38946,0.725,0.4841,0.54403,0.51122,0.03282
GroupDRO,55,g0,305,38946,0.77049,0.76512,0.5354,0.377,0.1584
GroupDRO,55,g1,295,38946,0.79322,0.7618,0.53863,0.42032,0.11831
GroupDRO,55,g2,125,38946,0.92,0.47917,0.40103,0.1051,0.29593
GroupDRO,55,g3,200,38946,0.725,0.5083,0.61479,0.51122,0.10357
RegretDRO,42,g0,305,38946,0.7541,0.74962,0.51983,0.377,0.14283
RegretDRO,42,g1,295,38946,0.77627,0.73014,0.52913,0.42032,0.10881
RegretDRO,42,g2,125,38946,0.92,0.47917,0.33948,0.1051,0.23438
RegretDRO,42,g3,200,38946,0.745,0.47463,0.5739,0.51122,0.06268
RegretDRO,1337,g0,305,38946,0.76721,0.76112,0.51057,0.377,0.13356
RegretDRO,1337,g1,295,38946,0.80339,0.77413,0.51105,0.42032,0.09073
RegretDRO,1337,g2,125,38946,0.92,0.47917,0.36532,0.1051,0.26022
RegretDRO,1337,g3,200,38946,0.74,0.44911,0.55466,0.51122,0.04344
RegretDRO,7,g0,305,38946,0.7541,0.74603,0.53247,0.377,0.15547
RegretDRO,7,g1,295,38946,0.77288,0.72655,0.53803,0.42032,0.11771
RegretDRO,7,g2,125,38946,0.92,0.47917,0.37309,0.1051,0.26799
RegretDRO,7,g3,200,38946,0.74,0.45094,0.58882,0.51122,0.07761
RegretDRO,2024,g0,305,38946,0.78361,0.77722,0.48412,0.377,0.10712
RegretDRO,2024,g1,295,38946,0.81356,0.78779,0.48757,0.42032,0.06725
RegretDRO,2024,g2,125,38946,0.92,0.47917,0.34437,0.1051,0.23927
RegretDRO,2024,g3,200,38946,0.74,0.51462,0.57343,0.51122,0.06222
RegretDRO,31337,g0,305,38946,0.76721,0.76237,0.51969,0.377,0.14269
RegretDRO,31337,g1,295,38946,0.77627,0.73672,0.5323,0.42032,0.11198
RegretDRO,31337,g2,125,38946,0.92,0.47917,0.37933,0.1051,0.27423
RegretDRO,31337,g3,200,38946,0.745,0.49557,0.56105,0.51122,0.04983
RegretDRO,11,g0,305,38946,0.76721,0.75963,0.51744,0.377,0.14044
RegretDRO,11,g1,295,38946,0.78983,0.75058,0.58757,0.42032,0.16725
RegretDRO,11,g2,125,38946,0.912,0.47695,0.35698,0.1051,0.25188
RegretDRO,11,g3,200,38946,0.735,0.45221,0.57484,0.51122,0.06363
RegretDRO,22,g0,305,38946,0.74754,0.73917,0.60604,0.377,0.22903
RegretDRO,22,g1,295,38946,0.79322,0.76679,0.56499,0.42032,0.14467
RegretDRO,22,g2,125,38946,0.92,0.47917,0.43135,0.1051,0.32625
RegretDRO,22,g3,200,38946,0.74,0.45673,0.6263,0.51122,0.11508
RegretDRO,33,g0,305,38946,0.77049,0.76435,0.52308,0.377,0.14607
RegretDRO,33,g1,295,38946,0.78305,0.74922,0.51772,0.42032,0.0974
RegretDRO,33,g2,125,38946,0.92,0.47917,0.33378,0.1051,0.22868
RegretDRO,33,g3,200,38946,0.725,0.43505,0.55474,0.51122,0.04353
RegretDRO,44,g0,305,38946,0.76393,0.75875,0.50679,0.377,0.12978
RegretDRO,44,g1,295,38946,0.8,0.76991,0.50271,0.42032,0.08239
RegretDRO,44,g2,125,38946,0.92,0.47917,0.36428,0.1051,0.25918
RegretDRO,44,g3,200,38946,0.725,0.4841,0.5513,0.51122,0.04008
RegretDRO,55,g0,305,38946,0.77049,0.76556,0.54458,0.377,0.16758
RegretDRO,55,g1,295,38946,0.79322,0.7618,0.55308,0.42032,0.13276
RegretDRO,55,g2,125,38946,0.92,0.47917,0.4442,0.1051,0.3391
RegretDRO,55,g3,200,38946,0.725,0.5083,0.64444,0.51122,0.13323
AnchorsOnly,42,g0,305,38946,0.74426,0.74041,0.55893,0.377,0.18193
AnchorsOnly,42,g1,295,38946,0.79322,0.76664,0.54081,0.42032,0.12049
AnchorsOnly,42,g2,125,38946,0.92,0.47917,0.3447,0.1051,0.2396
AnchorsOnly,42,g3,200,38946,0.725,0.47894,0.59419,0.51122,0.08298
AnchorsOnly,1337,g0,305,38946,0.78033,0.77447,0.50705,0.377,0.13005
AnchorsOnly,1337,g1,295,38946,0.80339,0.77405,0.50987,0.42032,0.08955
AnchorsOnly,1337,g2,125,38946,0.92,0.47917,0.33725,0.1051,0.23215
AnchorsOnly,1337,g3,200,38946,0.72,0.47369,0.57173,0.51122,0.06051
AnchorsOnly,7,g0,305,38946,0.77377,0.76975,0.51817,0.377,0.14117
AnchorsOnly,7,g1,295,38946,0.78305,0.74686,0.55775,0.42032,0.13743
AnchorsOnly,7,g2,125,38946,0.912,0.47695,0.33157,0.1051,0.22647
AnchorsOnly,7,g3,200,38946,0.715,0.46211,0.59557,0.51122,0.08435
AnchorsOnly,2024,g0,305,38946,0.7541,0.75066,0.54414,0.377,0.16713
AnchorsOnly,2024,g1,295,38946,0.80339,0.76941,0.52308,0.42032,0.10276
AnchorsOnly,2024,g2,125,38946,0.92,0.47917,0.3458,0.1051,0.2407
AnchorsOnly,2024,g3,200,38946,0.705,0.49865,0.61437,0.51122,0.10315
AnchorsOnly,31337,g0,305,38946,0.7541,0.75118,0.52834,0.377,0.15133
AnchorsOnly,31337,g1,295,38946,0.8,0.77511,0.54015,0.42032,0.11983
AnchorsOnly,31337,g2,125,38946,0.92,0.47917,0.34749,0.1051,0.24239
AnchorsOnly,31337,g3,200,38946,0.685,0.45688,0.61319,0.51122,0.10197
AnchorsOnly,11,g0,305,38946,0.76066,0.75726,0.50803,0.377,0.13103
AnchorsOnly,11,g1,295,38946,0.79661,0.76383,0.53591,0.42032,0.11559
AnchorsOnly,11,g2,125,38946,0.92,0.47917,0.33482,0.1051,0.22972
AnchorsOnly,11,g3,200,38946,0.73,0.4949,0.57797,0.51122,0.06676
AnchorsOnly,22,g0,305,38946,0.75082,0.74588,0.54233,0.377,0.16533
AnchorsOnly,22,g1,295,38946,0.78644,0.75442,0.54234,0.42032,0.12202
AnchorsOnly,22,g2,125,38946,0.92,0.47917,0.3583,0.1051,0.2532
AnchorsOnly,22,g3,200,38946,0.71,0.47917,0.6109,0.51122,0.09968
AnchorsOnly,33,g0,305,38946,0.76393,0.76073,0.55019,0.377,0.17318
AnchorsOnly,33,g1,295,38946,0.8,0.77406,0.55946,0.42032,0.13914
AnchorsOnly,33,g2,125,38946,0.92,0.47917,0.33642,0.1051,0.23132
AnchorsOnly,33,g3,200,38946,0.715,0.44529,0.60724,0.51122,0.09603
AnchorsOnly,44,g0,305,38946,0.77049,0.76725,0.54305,0.377,0.16604
AnchorsOnly,44,g1,295,38946,0.78644,0.75539,0.53751,0.42032,0.11719
AnchorsOnly,44,g2,125,38946,0.912,0.47695,0.36915,0.1051,0.26405
AnchorsOnly,44,g3,200,38946,0.7,0.49932,0.60507,0.51122,0.09385
AnchorsOnly,55,g0,305,38946,0.7377,0.73258,0.55848,0.377,0.18148
AnchorsOnly,55,g1,295,38946,0.79322,0.75954,0.56508,0.42032,0.14476
AnchorsOnly,55,g2,125,38946,0.896,0.47222,0.40567,0.1051,0.30057
AnchorsOnly,55,g3,200,38946,0.715,0.51982,0.58392,0.51122,0.07271
Ours,42,g0,305,38946,0.73115,0.72599,0.58016,0.377,0.20316
Ours,42,g1,295,38946,0.8,0.77539,0.566,0.42032,0.14568
Ours,42,g2,125,38946,0.92,0.47917,0.3512,0.1051,0.2461
Ours,42,g3,200,38946,0.72,0.44742,0.61163,0.51122,0.10041
